#{"t_start": 1775161174.1169357, "env_id": "None"}
r,l,t
-43.6,400,981.381446
18.7354,400,983.244417
-43.7,400,984.873684
-38.258748,400,986.618849
-33.162287,400,988.334502
-22.27491,400,1002.495726
-45.7,400,1004.111083
-49.8,400,1005.715337
-44.2,400,1007.385931
-31.931105,400,1009.097329
-128.243671,400,1010.833425
-44.851795,400,1012.525921
-37.9,400,1014.227266
-41.066996,400,1015.881573
-41.712044,400,1017.55052
5.530332,400,1019.313531
-26.457752,400,1021.006721
-35.50985,400,1022.702977
-39.0,400,1036.52874
-30.274077,400,1038.519726
2.414447,400,1040.13683
11.250908,400,1041.875938
-45.6,400,1043.370088
-18.27541,400,1044.835764
-26.923404,400,1046.596303
-37.510914,400,1048.391272
-44.2,400,1050.063621
-14.736493,400,1051.738953
16.076863,400,1053.522721
-8.930823,400,1055.258803
-32.245628,400,1070.928463
-25.208806,400,1072.599479
21.400163,400,1074.217263
-16.389418,400,1076.103154
-23.130805,400,1077.565793
-21.744995,400,1079.272702
46.421047,220,1080.426932
2.76336,400,1082.25115
15.338331,400,1084.06102
-23.822668,400,1085.847745
-25.566224,400,1087.522076
0.259893,400,1089.282418
29.990446,363,1090.973446
-24.49417,400,1105.52105
-48.0,400,1107.171236
-92.28868,400,1108.901662
-23.922069,400,1110.613703
21.92758,400,1112.360564
-42.2,400,1114.020138
-39.3,400,1115.64327
-24.948787,400,1117.445416
88.4563,374,1119.173846
-13.800764,400,1120.858574
48.465641,308,1122.291146
-17.71684,400,1124.047092
-34.725493,400,1125.821214
-26.051212,400,1139.951648
-3.432686,400,1141.689466
41.022678,299,1142.965335
-93.2,400,1144.604848
-35.84257,400,1146.315319
4.378029,400,1148.015922
-4.449818,400,1149.843824
-18.210439,400,1151.513168
50.872454,314,1152.949555
-28.767612,400,1154.712175
-37.6,400,1156.367285
-37.680212,400,1158.387559
11.415845,400,1160.163595
23.750543,400,1174.661078
-6.492907,400,1176.368897
-44.5,400,1177.92342
-59.775341,400,1179.644173
-24.375691,400,1181.411312
-44.7,400,1183.029288
-15.006147,400,1184.784666
